processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers	sequenceID	markercode	genbank_accession	nucleotides	trace_ids	trace_names	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
GBPL10736-19	KX059397	9732401		KX059397	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10737-19	KX059398	9732402		KX059398	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10738-19	KX059399	9732403		KX059399	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10739-19	KX059400	9732404		KX059400	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10740-19	KX059401	9732405		KX059401	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10741-19	KX059402	9732406		KX059402	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10742-19	KX059403	9732407		KX059403	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10743-19	KX059404	9732408		KX059404	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10744-19	KX059405	9732409		KX059405	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Argentina																									
GBPL10745-19	KX059406	9732410		KX059406	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10746-19	KX059407	9732411		KX059407	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Germany																									
GBPL10747-19	KX059408	9732412		KX059408	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Belgium																									
GBPL10748-19	KX059409	9732413		KX059409	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10749-19	KX059410	9732414		KX059410	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10750-19	KX059411	9732415		KX059411	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL10751-19	KX059412	9732416		KX059412	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Ireland																									
GBPL11020-19	KT883857	9732685		KT883857	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
GBPL11021-19	KT883856	9732686		KT883856	University of Guelph			5	Platyhelminthes	36	Trematoda	167	Plagiorchiida	806543	Troglotrematidae			906183	Pholeter	906184	Pholeter gastrophilus																																	Spain																									
