processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers	sequenceID	markercode	genbank_accession	nucleotides	trace_ids	trace_names	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
RRINV1427-15	BIOUG24015-A02	6273662	BIOUG24015-A02	L#15RARE-0309	Centre for Biodiversity Genomics			19	Nematoda	90	Enoplea	404	Dorylaimida	280704	Qudsianematidae	891829	Qudsianematinae	231542	Eudorylaimus					Vlada Peneva	Morphological			Vouchered:Registered Collection	Whole Voucher		BIO Collections Staff				soil sample						Grassland					43.3705	-80.3641	GPS		312				Canada	Ontario	Cambridge	rare Charitable Research Reserve	Sparrow Field, grassland																					
RRINV1434-15	BIOUG24015-A09	6273669	BIOUG24015-A09	L#15RARE-0310	Centre for Biodiversity Genomics			19	Nematoda	90	Enoplea	404	Dorylaimida	280704	Qudsianematidae	891829	Qudsianematinae	231542	Eudorylaimus					Vlada Peneva	Morphological			Vouchered:Registered Collection	Whole Voucher		BIO Collections Staff				soil sample						Grassland					43.3854	-80.369	GPS		264				Canada	Ontario	Cambridge	rare Charitable Research Reserve	Blair Flats, unburned prairie																					
