processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers	sequenceID	markercode	genbank_accession	nucleotides	trace_ids	trace_names	trace_links	run_dates	sequencing_centers	directions	seq_primers	marker_codes
GBFCG642-15	KP842893	6162642	140127.05:::8	KP842893	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2447	135.972							Japan																									
GBFCG643-15	KP842892	6162643	140127.03:::6	KP842892	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2447	135.972							Japan																									
GBFCG644-15	KP842904	6162644	140307.05:::7	KP842904	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2447	135.972							Japan																									
GBFCG645-15	KP842902	6162645	140127.08:::11	KP842902	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2447	135.972							Japan																									
GBFCG646-15	KP842900	6162646	140307.08:::10	KP842900	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2203	135.977							Japan																									
GBFCG647-15	KP842898	6162647	140307.07:::9	KP842898	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2203	135.977							Japan																									
GBFCG648-15	KP842895	6162648	140127.07:::10	KP842895	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2447	135.972							Japan																									
GBFCG649-15	KP842901	6162649	140307.15:::17	KP842901	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716365	Physocypria biwaensis														freshwater									taxon:1637719		35.2203	135.977							Japan																									
GBFCG650-15	KP842912	6162650	140127.02:::5	KP842912	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716366	Physocypria nipponica														freshwater									taxon:1112817		35.0755	135.901							Japan																									
GBFCG651-15	KP842913	6162651	140307.03:::4	KP842913	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716366	Physocypria nipponica														freshwater									taxon:1112817		35.0755	135.901							Japan																									
GBFCG652-15	KP842914	6162652	140307.01:::2	KP842914	Mined from GenBank, NCBI			20	Arthropoda	80	Ostracoda	399	Podocopida	1780	Cyprididae			401584	Physocypria	716366	Physocypria nipponica														freshwater									taxon:1112817		35.0755	135.901							Japan																									
